"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7a-2-3p",11.0254797403033,1.00419333336219,0.600871304973279,1.67122863922891,0.0946765254550482,0.206386867002129
"hsa-let-7a-3p",205.804921921266,-0.181605485776128,0.21676024758423,-0.8378173018351,0.402133319985701,0.575592381585751
"hsa-let-7a-5p",48364.5572237225,-0.790372851765907,0.140376097217441,-5.63039482812822,1.7979755146934e-08,1.92889606187982e-07
"hsa-let-7b-3p",27.5153751573466,-3.15407336121437,1.375772807794,-2.29258300741661,0.0218720236043647,0.0654975232596829
"hsa-let-7b-5p",5405.38773726333,-2.28556842890483,0.112850178941531,-20.2531218855134,3.33424707105257e-91,7.36868602702617e-89
"hsa-let-7c-3p",417.391203734543,0.12242136732475,0.181235057422979,0.675483921629105,0.499368363121162,0.666880420804324
"hsa-let-7c-5p",61154.3576861881,-0.550998534768814,0.217421785352323,-2.53423792779525,0.0112692186515958,0.0389140206562919
"hsa-let-7d-3p",313.436938589471,-0.980427926139388,0.239942845365524,-4.08608943786519,4.38704727216452e-05,0.000280213135013977
"hsa-let-7d-5p",1063.99413609424,-0.672097688758293,0.143315540966237,-4.68963578009051,2.73691772391828e-06,2.1297845668519e-05
"hsa-let-7e-3p",182.548223750926,-0.224616613983698,0.164564547141703,-1.3649149703568,0.172279776480203,0.323757062943238
"hsa-let-7e-5p",12777.0006642661,-0.753446510789028,0.0814630885478634,-9.24893131625303,2.26748347825e-20,6.77180876612499e-19
"hsa-let-7f-1-3p",5.05430639710091,-1.52104856167529,1.66796719436393,-0.91191755258432,0.361812120836868,0.538092050504359
"hsa-let-7f-2-3p",11.6458946593747,-0.238708642398215,0.734061478765021,-0.32518889671178,0.745038111558741,0.854373206124229
"hsa-let-7f-5p",199095.660087063,-1.01850100005175,0.209267777710704,-4.8669747975235,1.13319473246599e-06,9.70682309592961e-06
"hsa-let-7g-3p",12.4629089238506,-0.526673353392173,0.533753225309294,-0.98673568311832,0.323772232181431,0.505322481017629
"hsa-let-7g-5p",129545.115953007,-0.467321030494611,0.201891614847409,-2.31471243046828,0.0206286750359527,0.0626227635019994
