"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7a-3p",205.804921921266,-1.7189518764217,0.228936750965594,-7.50841387051932,5.9848041665418e-14,1.2473591841845e-12
"hsa-let-7a-5p",48364.5572237225,-1.71016166315275,0.140418825236172,-12.1790056303093,4.02154972965139e-34,2.17163685401175e-32
"hsa-let-7b-3p",27.5153751573466,-3.38193917622804,1.352330357757,-2.50082323215564,0.0123905006110571,0.0482620154948716
"hsa-let-7b-5p",5405.38773726333,-3.31469678622584,0.118801085510035,-27.9012331578894,2.57771240183407e-171,1.53116116668944e-168
"hsa-let-7c-5p",61154.3576861881,-1.03757032147975,0.217438482562408,-4.77178790641141,1.82597731156662e-06,1.65592446270316e-05
"hsa-let-7d-3p",313.436938589471,-1.1466675060824,0.237963232183408,-4.81867511867807,1.4451465047675e-06,1.36256670449507e-05
"hsa-let-7d-5p",1063.99413609424,-1.86378757690847,0.148940277123077,-12.5136572383864,6.28619192968938e-36,4.14888667359499e-34
"hsa-let-7e-3p",182.548223750926,-0.608418394253735,0.166178486787462,-3.66123441135846,0.000251002972047242,0.00151366259285342
"hsa-let-7e-5p",12777.0006642661,-1.0556694456885,0.0815528282233692,-12.9446086504452,2.5204434533347e-38,1.99619121504108e-36
"hsa-let-7f-5p",199095.660087063,-1.4902783378748,0.209285566970283,-7.12078887927522,1.07311061095612e-12,2.02358000923155e-11
"hsa-let-7g-5p",129545.115953007,-1.31023517475577,0.201915882352399,-6.48901492785518,8.63994067362312e-11,1.28303119003303e-09
"hsa-let-7i-5p",262889.551131216,-1.63239439938892,0.271973625631077,-6.0020319823335,1.94863304601283e-09,2.43681690385604e-08
"hsa-miR-1-3p",181439.299068119,-5.07118318779778,0.2393910578852,-21.1836784239019,1.35062835172624e-99,3.20909296370155e-97
"hsa-miR-100-5p",418957.111914999,-0.522567078425113,0.0729844822865115,-7.15997513517597,8.06916955674571e-13,1.54615700538934e-11
"hsa-miR-103b",318474.172958136,0.270634305955627,0.1064773071294,2.54170877581202,0.0110312043580342,0.0441518582792096
"hsa-miR-105-5p",575.681240450893,-0.750944867152839,0.111611543299893,-6.72820073041278,1.71773852343937e-11,2.87418783921968e-10
"hsa-miR-106a-3p",53.8552638119975,1.43474942038909,0.335606050376001,4.27509998339317,1.91051536956912e-05,0.000146431758648265
