"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7a-2-3p",11.0254797403033,1.43432737329261,0.45732198915816,3.13636214154697,0.00171057836210581,0.0083278101658447
"hsa-let-7a-3p",205.804921921266,3.29934605029984,0.148863612908529,22.1635494788587,7.72179253769833e-109,2.41434713345368e-106
"hsa-let-7a-5p",48364.5572237225,1.0896594479009,0.140336577762081,7.76461465198511,8.18938241479512e-15,2.19475448716509e-13
"hsa-let-7b-3p",27.5153751573466,5.29122300327376,0.461381310216316,11.4682213737548,1.90535211794758e-30,1.37478483587295e-28
"hsa-let-7b-5p",5405.38773726333,3.41832055531987,0.105582021201779,32.3759719354782,5.98126667057517e-230,5.61042813699951e-227
"hsa-let-7c-3p",417.391203734543,1.92910795930855,0.143763471734433,13.4186239107532,4.70366221933832e-41,7.35339193623224e-39
"hsa-let-7c-5p",61154.3576861881,0.429924726939347,0.217414488915772,1.9774428515935,0.0479915942778737,0.133578977544942
"hsa-let-7d-3p",313.436938589471,0.900822731390459,0.221680212448912,4.06361362360233,4.83187845297568e-05,0.000343356211279635
"hsa-let-7d-5p",1063.99413609424,0.712912926570508,0.139702976105354,5.10306184195304,3.34201730697826e-07,3.40740460211479e-06
"hsa-let-7e-3p",182.548223750926,-0.0440555103681787,0.157080846251493,-0.280463923002071,0.779121600452051,0.889778328704595
"hsa-let-7e-5p",12777.0006642661,-0.386798652101177,0.0817381905363947,-4.73216558334444,2.22137085692427e-06,2.0229571493155e-05
"hsa-let-7f-1-3p",5.05430639710091,2.34751063275179,0.953622932349204,2.46167594456732,0.0138289550748422,0.0496994630659081
"hsa-let-7f-2-3p",11.6458946593747,0.351427751583791,0.659476254714276,0.532889166321917,0.594110305058717,0.761305281618957
"hsa-let-7f-5p",199095.660087063,0.146755647383165,0.209267098934462,0.701283900481296,0.48312585891136,0.685585560754698
"hsa-let-7g-3p",12.4629089238506,0.452831241884834,0.513682635407075,0.88153893215795,0.378026191585746,0.603041781815356
"hsa-let-7g-5p",129545.115953007,0.0934234940451809,0.201896568822433,0.462729478713163,0.643558285522942,0.803805155553288
"hsa-let-7i-3p",12.9344122198393,0.857962774363944,0.537616963783606,1.59586254184732,0.110519486193863,0.25596858777739
"hsa-let-7i-5p",262889.551131216,0.579527972717488,0.271960774653431,2.13092484920298,0.0330953338537343,0.102505010458221
"hsa-miR-1-3p",181439.299068119,0.718524979630871,0.239576913701745,2.99914114648534,0.00270741849510542,0.012268398784584
"hsa-miR-1-5p",0.956059846732034,2.50138415911606,4.53967323979701,0.551005331658609,0.581630019664301,NA
"hsa-miR-100-3p",5.21638558650448,2.18344269623193,0.591363525235047,3.69221739768967,0.000222307306285721,0.00139016168864004
"hsa-miR-100-5p",418957.111914999,0.214468407846222,0.0729956117702547,2.9381000123848,0.00330230474794862,0.0144745881008215
"hsa-miR-101-2-5p",0.382580631083131,1.69177375145012,4.47789474704139,0.377805608889735,0.705575006729133,NA
"hsa-miR-101-3p",219759.525440671,-0.00942890695990068,0.130861960083641,-0.0720523133985933,0.942560275928224,0.974695985317681
"hsa-miR-101-5p",8.79764130889293,0.266489682382988,0.585362528797488,0.455255793243956,0.648925225649276,0.807283636152548
"hsa-miR-10392-3p",0.0296604175699795,0,6.34271925610443,0,1,NA
"hsa-miR-10392-5p",0.631287164161912,1.28135272315504,3.05107214907131,0.419968017978553,0.674508817530671,NA
"hsa-miR-10393-3p",0.0420080510756771,1.2811581031675,6.34271925610443,0.201988776648828,0.839925498281815,NA
"hsa-miR-10394-3p",1.70823929214682,2.24126834035779,1.24853760507791,1.79511480570738,0.072635410305051,NA
"hsa-miR-10394-5p",1.39360486844667,0.835511690697756,1.13882630359103,0.73366033789627,0.463155776962623,NA
"hsa-miR-10395-3p",139.264558394262,2.33131711555309,0.261570202985883,8.91277786590593,4.97696304230183e-19,1.66728261917111e-17
"hsa-miR-10395-5p",0.031571216601174,1.2811581031675,6.34271925610443,0.201988776648828,0.839925498281815,NA
"hsa-miR-10396a-3p",0.198782573188647,3.15144002059985,6.27526330459372,0.502200444448742,0.615526530343418,NA
"hsa-miR-10396a-5p",0.180245009837891,1.28121759770146,6.34271925606274,0.201998156622933,0.839918165279906,NA
"hsa-miR-10396b-3p",4.74821267063628,2.7341379098963,1.01545662937709,2.6925206166348,0.00709141510267565,0.0283053079417436
"hsa-miR-10397-3p",0.0970307403942435,0,6.34271925610443,0,1,NA
"hsa-miR-10397-5p",0.0331517171878959,0,6.34271925610443,0,1,NA
"hsa-miR-10399-3p",0.79117463346594,0.0669626994159892,4.38540507847896,0.01526944449091,0.987817219405106,NA
"hsa-miR-10399-5p",0.526464276660508,-0.0728421207219375,3.14767331421096,-0.0231415758405021,0.981537341831268,NA
"hsa-miR-103a-1-5p",0.317173727374726,1.28128363083767,6.34271925595769,0.202008567482183,0.839910026377037,NA
"hsa-miR-103a-2-5p",17.4194676524108,0.10780274940473,0.388921500128368,0.27718382596269,0.781638958265017,0.889778328704595
"hsa-miR-103a-3p",330213.183314109,-0.212132363645812,0.108290895582805,-1.95891226593101,0.0501230623048388,0.137472024684031
"hsa-miR-103b",318474.172958136,-0.210984345937032,0.106485947463175,-1.98133510536678,0.0475537060150055,0.132754095958557
"hsa-miR-10401-3p",2.03185077542761,3.03398852046108,1.39766676587208,2.17075242435776,0.0299498920141275,NA
"hsa-miR-10401-5p",0.159473215829522,0,6.34271925603094,0,1,NA
"hsa-miR-105-3p",88.1063029045025,-0.58869081894019,0.241251371703636,-2.44015532340005,0.0146809481685561,0.0520549679717832
