"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7a-2-3p",11.0254797403033,-0.65956014275229,0.5645900926791,-1.16821062095251,0.242721817363824,0.370406743619732
"hsa-let-7a-3p",205.804921921266,-2.84893681394402,0.222457135502401,-12.8066775988549,1.5043906178917e-37,2.50054116217133e-36
"hsa-let-7a-5p",48364.5572237225,-3.03944289754695,0.14039602986145,-21.6490658642301,6.20246774309504e-104,2.38407353875216e-102
"hsa-let-7b-3p",27.5153751573466,-7.79291362023691,1.22412140864594,-6.36612803697061,1.93859623750369e-10,1.14638142890843e-09
"hsa-let-7b-5p",5405.38773726333,-6.69802046764494,0.117584640792361,-56.9633960907593,0,0
"hsa-let-7c-3p",417.391203734543,-0.295050133041887,0.169809644023876,-1.73753460669408,0.0822928510680949,0.157909839023021
"hsa-let-7c-5p",61154.3576861881,-1.50425014339708,0.217438682751129,-6.9180429368163,4.57925517853645e-12,2.85912886781717e-11
"hsa-let-7d-3p",313.436938589471,-3.38231635762436,0.232549168698578,-14.5445213868229,6.3271821254727e-48,1.23530698640181e-46
"hsa-let-7d-5p",1063.99413609424,-4.07721195644899,0.14676299222168,-27.7809268857813,7.37491149993898e-170,4.77428481311839e-168
"hsa-let-7e-3p",182.548223750926,-0.704395778055586,0.169865092158525,-4.14679537216638,3.37161138219787e-05,0.000127890604743053
"hsa-let-7e-5p",12777.0006642661,-1.35934360612866,0.0815894335710711,-16.6607800377062,2.52707008660528e-62,5.75610408615647e-61
"hsa-let-7f-1-3p",5.05430639710091,-2.80563066337026,1.09100274852922,-2.57160732835232,0.0101227633100573,0.0251535330734757
"hsa-let-7f-2-3p",11.6458946593747,-1.35559652209286,0.761008286762432,-1.7813163741751,0.074860781014132,0.145005922279342
"hsa-let-7f-5p",199095.660087063,-3.37134232033521,0.209278502482061,-16.1093580102629,2.19288709380625e-58,4.81651986675301e-57
"hsa-let-7g-3p",12.4629089238506,-1.08015729288012,0.569132602573145,-1.89790092501562,0.0577091345015132,0.115044141712903
"hsa-let-7g-5p",129545.115953007,-2.62187244278739,0.201908889177868,-12.985423541594,1.4801707410738e-38,2.49398631715174e-37
"hsa-let-7i-3p",12.9344122198393,-2.87644065026742,0.607743441753105,-4.73298509313404,2.21241743136619e-06,9.35145512226945e-06
"hsa-let-7i-5p",262889.551131216,-3.86504972134472,0.271968869392775,-14.2113681244998,7.78888070322503e-46,1.47389588691797e-44
"hsa-miR-1-3p",181439.299068119,-9.43396219077267,0.239373421568613,-39.4110679830366,0,0
"hsa-miR-1-5p",0.956059846732034,-5.01946334775573,4.55019711173056,-1.10313096872559,0.269970293872128,0.401042827853524
"hsa-miR-100-3p",5.21638558650448,2.11506920259084,0.990755761702521,2.13480383798757,0.0327770366674386,0.0709784420791364
"hsa-miR-100-5p",418957.111914999,-0.17185475615335,0.0729903695661548,-2.35448535436706,0.0185483746118092,0.0425643671129203
"hsa-miR-101-2-5p",0.382580631083131,-2.16975180886894,4.52882849058286,-0.479097809374029,0.631869048099118,NA
"hsa-miR-101-3p",219759.525440671,-0.395958057226126,0.130872966071506,-3.02551450549217,0.00248210498453352,0.00689162332048812
"hsa-miR-101-5p",8.79764130889293,-0.805629947147924,0.68112782516657,-1.18278818950159,0.236893102456433,0.36286241098557
"hsa-miR-10392-3p",0.0296604175699795,0,6.34335724256334,0,1,NA
"hsa-miR-10392-5p",0.631287164161912,-0.100790621059455,2.91180611496143,-0.0346144685051565,0.972387164215218,NA
"hsa-miR-10393-3p",0.0420080510756771,0,6.34335724256334,0,1,NA
"hsa-miR-10394-3p",1.70823929214682,0.623120471313879,1.29721848556072,0.480351211650007,0.630977679754766,0.741263176789267
"hsa-miR-10394-5p",1.39360486844667,2.73118875591571,1.65617216993314,1.64909712015386,0.0991277395423802,0.185864511641963
"hsa-miR-10395-3p",139.264558394262,-1.65890933558655,0.277722389617486,-5.9732646614175,2.32552167702189e-09,1.2656600277597e-08
"hsa-miR-10395-5p",0.031571216601174,0,6.34335724256334,0,1,NA
"hsa-miR-10396a-3p",0.198782573188647,0,6.34335724256334,0,1,NA
"hsa-miR-10396a-5p",0.180245009837891,0,6.34335724256334,0,1,NA
"hsa-miR-10396b-3p",4.74821267063628,-1.65077374166164,1.04073945468071,-1.58615466554795,0.112704228792018,0.204162299579061
"hsa-miR-10397-3p",0.0970307403942435,0,6.34335724256334,0,1,NA
"hsa-miR-10397-5p",0.0331517171878959,0,6.34335724256334,0,1,NA
"hsa-miR-10399-3p",0.79117463346594,2.36698659043472,4.34203450462882,0.545133067899712,0.585662001100461,0.70296922729692
"hsa-miR-10399-5p",0.526464276660508,3.10371869208555,3.11928597986052,0.995009342562534,0.319731720512779,NA
"hsa-miR-103a-1-5p",0.317173727374726,0,6.34335724256334,0,1,NA
"hsa-miR-103a-2-5p",17.4194676524108,2.1395615292417,0.572625845698445,3.736404050418,0.000186670631757046,0.000631764105124147
"hsa-miR-103a-3p",330213.183314109,0.0606744226571501,0.108284830688411,0.560322459493339,0.575259510654966,0.69437605309677
"hsa-miR-103b",318474.172958136,0.076375660372505,0.106479915211664,0.717277621987985,0.473202812309316,0.603517098806018
"hsa-miR-10401-3p",2.03185077542761,1.60047720302757,1.57369420101271,1.01701919089339,0.309144300100683,0.442662967548126
"hsa-miR-10401-5p",0.159473215829522,0,6.34335724256334,0,1,NA
"hsa-miR-105-3p",88.1063029045025,-1.07363538213733,0.248212956232653,-4.3254606787367,1.52213420026625e-05,6.0394356978306e-05
"hsa-miR-105-5p",575.681240450893,-0.967165724960394,0.112910293088747,-8.56578880899904,1.07338463723391e-17,8.74346426356095e-17
"hsa-miR-10522-5p",0.604369820269917,0,4.39555043865832,0,1,NA
"hsa-miR-10527-5p",6.64054206030967,-0.219942600592947,0.688392326081144,-0.319501819325949,0.749346012007524,0.840511788828178
"hsa-miR-106a-3p",53.8552638119975,5.32784849129262,0.603650835303066,8.82604343389625,1.08443926711219e-18,9.46000211736165e-18
"hsa-miR-106a-5p",1090.38443183728,5.26254731088319,0.212282551865302,24.7902960683382,1.14080450279959e-135,5.61275815377398e-134
"hsa-miR-106b-3p",18250.4900069034,1.33197965684548,0.107818070366133,12.3539556247139,4.63739417945842e-35,7.22024663384032e-34
"hsa-miR-106b-5p",3919.72020796745,1.86809547339807,0.200685423297728,9.30857579340298,1.29557867389717e-20,1.25477304637285e-19
"hsa-miR-107",5456.44498534417,0.528534750954992,0.208932867226757,2.52968696582031,0.0114164330936652,0.0279725352693389
"hsa-miR-10a-3p",1.36890680926195,-5.5974271953428,2.52762876301896,-2.21449734915079,0.026794584859015,0.0592757902456626
"hsa-miR-10a-5p",270.994725994579,-2.65098964542041,1.12498229727166,-2.35647232125313,0.0184494425178686,0.042416475321455
"hsa-miR-10b-3p",28.2373522534387,-5.66285538113349,0.496432671670922,-11.4070964791119,3.85379344197476e-30,5.20897355343841e-29
"hsa-miR-10b-5p",33632.2012860933,-5.52905104778093,0.179495511135683,-30.803283117211,2.36815260144991e-208,1.61823761099077e-206
"hsa-miR-11399",0.499261202617086,0.416673382180843,3.24643408397698,0.128348018595962,0.897873565968246,NA
"hsa-miR-11400",0.0876030237918841,0,6.34335724256334,0,1,NA
"hsa-miR-11401",0.640756220292768,-1.50063127288384,2.3851741583624,-0.629149560262776,0.529251147013762,NA
"hsa-miR-1178-3p",0.272668463640817,0,6.34335724256334,0,1,NA
"hsa-miR-1179",28.4204693351709,-1.2660576357108,0.419126927668429,-3.02070220769108,0.00252189254831049,0.00698632395140067
"hsa-miR-1180-3p",1381.5563875199,-0.103404463779958,0.0716088551052946,-1.44401783310054,0.148733959083291,0.256063794072163
"hsa-miR-1180-5p",0.166678571258147,0,6.34335724256334,0,1,NA
"hsa-miR-1184",0.0445636132164963,0,6.34335724256334,0,1,NA
"hsa-miR-1185-1-3p",24.5234095401692,1.20316777664482,0.401866019410486,2.99395250787762,0.00275388806955119,0.00749398744590259
"hsa-miR-1185-2-3p",16.1356661211405,0.976646643089964,0.429747502402066,2.27260574553898,0.0230499490954411,0.0521809185377104
"hsa-miR-1185-5p",2.13094870570957,-0.262671042299016,1.11300336581561,-0.236002019730219,0.813431102921614,0.883071718087895
"hsa-miR-1193",0.448074819014517,-3.6266255590369,6.26886795839418,-0.578513630069485,0.562917397870826,NA
"hsa-miR-1197",67.0247931115011,0.75883930307417,0.36432910307166,2.08284020320197,0.0372657916502316,0.0788931561614197
"hsa-miR-12114",0.207125119935799,-1.50060534946583,6.34335724256334,-0.236563272740956,0.812995615595525,NA
"hsa-miR-12119",0.0257509426746809,0.422949336657905,6.34335724256334,0.0666759446906055,0.946839685041883,NA
"hsa-miR-12125",0.475520055886936,0.422955932559326,3.00824640879196,0.140598832370642,0.888186870708118,NA
"hsa-miR-12129",0.534259586147051,2.10484029892846,2.23148971632431,0.943244453931672,0.345555880169147,NA
"hsa-miR-12132",0.141072141235274,0.422949336657904,6.34335724256334,0.0666759446906053,0.946839685041883,NA
"hsa-miR-12136",137.919074304359,-0.134123996416479,0.344805354625388,-0.388984668066414,0.697287488116671,0.797085139761622
"hsa-miR-122-3p",2.88055884443898,-1.12738450903271,1.47687027251489,-0.763360553742434,0.445248398102165,0.579529661021866
"hsa-miR-122-5p",81.3901815422908,-1.19543320021907,1.06905618406275,-1.11821363370824,NA,NA
"hsa-miR-1224-3p",0.260394248352086,-2.62126778942405,6.30472912672503,-0.415762158331719,0.677584051943064,NA
"hsa-miR-1224-5p",71.7457446401223,-3.14489476263903,0.310904650615643,-10.1153030564567,4.72552272587165e-24,5.01068358001908e-23
"hsa-miR-1225-3p",0.0455382633849015,0,6.34335724256334,0,1,NA
"hsa-miR-1225-5p",0.0970960457426408,0,6.34335724256334,0,1,NA
"hsa-miR-1226-3p",72.4003735786968,0.650549211210616,0.258645455335853,2.51521609133194,0.0118959445725111,0.0289170194153927
"hsa-miR-1226-5p",3.47855864603975,-0.182545899017201,0.875023714759479,-0.208618230498333,0.83474627782398,0.89671434211659
"hsa-miR-1227-3p",0.595060321273607,0.42295491446255,3.72339460765221,0.113593899930269,0.909559723201021,NA
"hsa-miR-1228-3p",1.52552560855917,-0.0450287775875115,1.64717588058221,-0.0273369578308758,0.97819097978839,0.991900169117658
"hsa-miR-1228-5p",1.67432950145733,-4.52312395873491,1.50168451775189,-3.01203342330936,0.00259504023156262,0.00712477563576343
"hsa-miR-1229-3p",4.19115642553014,-0.250048525545555,0.910953543192048,-0.274490974226157,0.783707338880474,0.859861784784993
"hsa-miR-1229-5p",0.281798276703487,-2.72098743576284,6.29997171988288,-0.431904706361669,0.665810674049494,NA
"hsa-miR-122b-3p",81.3456179290743,-1.19543341615605,1.06882668321914,-1.11845394105955,NA,NA
"hsa-miR-122b-5p",4.17300341923466,-2.56655789951743,1.23992971738741,-2.06992207987827,0.0384596418944111,0.0808142201253386
"hsa-miR-1233-3p",0.127065484312333,0.422949336657903,6.34335724256334,0.0666759446906051,0.946839685041883,NA
"hsa-miR-1234-3p",1.28613771777109,1.05433978292829,1.80552254277585,0.583952710613804,0.559252128389459,0.677754049291141
"hsa-miR-1236-3p",0.363503318013684,0.422954509349259,3.97231156761997,0.106475663388779,0.915204963431927,NA
"hsa-miR-1236-5p",0.172512851294934,0.180899836779571,6.32034789373188,0.0286218163653579,0.977166212267516,NA
"hsa-miR-1237-3p",0.440133320571385,-1.50062515487475,3.72060033282871,-0.403328769724065,0.686706379869399,NA
"hsa-miR-1238-3p",0.417294009120489,-2.15901999127981,6.3300895463615,-0.34107258285482,0.733048940738494,NA
"hsa-miR-124-3p",18061.591810042,-2.16564552956277,0.291776471684404,-7.42227609053142,1.15124512553252e-13,7.86684169113891e-13
"hsa-miR-124-5p",1803.78476454912,0.785180386449931,0.249576637128627,3.14604922753752,0.00165492148335615,0.0047782944237748
"hsa-miR-1243",8.55604554736903,1.23065987618418,0.678078925741382,1.81492128639543,0.0695360068020491,0.135760775184953
"hsa-miR-1244",0.824825966879406,1.33346440662502,2.27970790884373,0.584927745108079,0.558596301884106,0.677754049291141
"hsa-miR-1245a",2.26730259978212,-6.13180939587408,1.9314173160693,-3.17477188635398,0.00149954334743972,0.00441253185969106
"hsa-miR-1245b-3p",4.31974414698793,-7.11697696380585,1.41263008105405,-5.03810378899439,4.70166486205501e-07,2.19054840163927e-06
"hsa-miR-1245b-5p",1.44300223470518,-5.47234824188356,2.17376868971445,-2.51744735664695,0.0118208632977557,0.0288485354290467
"hsa-miR-1246",13230.2246574409,2.37407510564689,0.31648438563969,7.50139726750916,6.31411063575941e-14,4.33874641451624e-13
"hsa-miR-1247-3p",149.800345926276,0.619690909752362,0.197171756804503,3.14289896177569,0.00167283572024436,0.00480744844836581
"hsa-miR-1247-5p",24.3687614301826,-0.643243377063935,0.337266609938498,-1.90722519843051,0.0564914317658042,0.112982863531608
"hsa-miR-1248",55.4994830792998,2.64783504917736,0.32195626447936,8.22420726448424,1.96486061724593e-16,1.49183861679784e-15
"hsa-miR-1249-5p",11.2229178132841,3.32614939403202,0.985130996326396,3.37635239012415,0.000734537743605568,0.00228729474591101
"hsa-miR-1250-5p",267.012074363505,1.18965833449431,0.188895332137329,6.29797635036007,3.01556505929726e-10,1.75788863646239e-09
"hsa-miR-1251-3p",11.4829609747158,0.802552081789389,0.5817464649117,1.37955643943828,0.167723257409597,0.278468054519932
"hsa-miR-1251-5p",422.049767880216,0.449423931096846,0.269124999575817,1.66994493935981,0.0949302579062541,0.178443849980202
"hsa-miR-1252-3p",1.40162348293452,1.46944472637597,2.00356506122648,0.733415028447569,0.463305335870728,0.595470807858929
"hsa-miR-1252-5p",89.238377361079,-0.975088152139891,0.221073743215953,-4.41069182597315,1.03040877882839e-05,4.16908815118066e-05
"hsa-miR-1253",1.01900764105741,-0.955368931808312,1.89228160126043,-0.50487672192762,0.613645424721478,0.727853300296449
"hsa-miR-1255a",3.94907578890696,0.758188002856318,0.996885212852856,0.760556975949677,0.446921725863199,0.580941947845286
"hsa-miR-1255b-5p",0.56650305851021,0,3.68942018554406,0,1,NA
"hsa-miR-1256",0.901764473670817,-1.14243489645445,1.76000722799106,-0.649108070856316,0.516268525496796,0.646631724840728
"hsa-miR-1257",1.92409451875278,3.59529530600612,2.8515055187091,1.2608410828655,0.207366108805706,0.329535289187362
"hsa-miR-1258",0.245231989971744,1.52721449805429,5.99889438762189,0.254582661299313,0.799045452307018,NA
"hsa-miR-125a-3p",182.976389908318,-0.72666559463786,0.18394512582356,-3.95044767500323,7.80051507364938e-05,0.000282195104134963
"hsa-miR-125a-5p",13227.4983526422,-1.15081620894415,0.250571772465344,-4.59276077916284,4.3742038343468e-06,1.81765902575897e-05
"hsa-miR-125b-1-3p",1866.5934418669,-1.26499035163955,0.167043373268521,-7.57282570920123,3.65192123835613e-14,2.55219495635116e-13
"hsa-miR-125b-2-3p",7284.00576727313,-0.641474718550467,0.134617640564306,-4.76516090953206,1.88702996335313e-06,8.14402405236613e-06
