"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-let-7a-2-3p",11.0254797403033,2.68509767942537,0.55596532097753,4.82961360738162,1.36798247094191e-06,8.37712977051023e-06
"hsa-let-7a-3p",205.804921921266,4.43499254231168,0.177377083593997,25.0031878552195,5.64434095695787e-138,1.11757950947766e-135
"hsa-let-7a-5p",48364.5572237225,0.267098940698507,0.140314634800983,1.90357150611801,0.0569660127128164,0.124862773252446
"hsa-let-7b-3p",27.5153751573466,6.6646257425729,0.713546977587028,9.3401359012274,9.62105467549402e-21,1.68085484624807e-19
"hsa-let-7b-5p",5405.38773726333,2.58120454800436,0.104966673952208,24.5907053240498,1.58822396061953e-133,2.09645562801778e-131
"hsa-let-7c-3p",417.391203734543,4.29177645739914,0.163307008851594,26.2804180149997,3.21134700053561e-152,9.53770059159076e-150
"hsa-let-7c-5p",61154.3576861881,-0.150156351084282,0.217411119625223,-0.690656261478825,0.489781582034884,0.644205005898387
"hsa-let-7d-3p",313.436938589471,1.2936225099521,0.225595346844308,5.73426060443031,9.79386471391875e-09,7.41089890454489e-08
"hsa-let-7d-5p",1063.99413609424,0.486328909654165,0.140086268550087,3.47163868870045,0.000517292051122321,0.00206222468702455
"hsa-let-7e-3p",182.548223750926,0.0840932659819216,0.161003601684983,0.522306737873213,0.601456778635706,0.730603939692453
"hsa-let-7e-5p",12777.0006642661,-1.26261135609159,0.0816247972305639,-15.4684777044544,5.66304450201954e-54,3.05804403109055e-52
"hsa-let-7f-1-3p",5.05430639710091,4.13396081870073,1.19628455777198,3.45566679085118,0.000548933453131691,0.00216655462564933
"hsa-let-7f-2-3p",11.6458946593747,1.29325841277777,0.692488091433756,1.86755328903946,0.061824362469541,0.133298262457014
"hsa-let-7f-5p",199095.660087063,-0.733927466044629,0.209263779555741,-3.50718823679248,0.000452868671709323,0.00184249308900916
"hsa-let-7g-3p",12.4629089238506,-0.00455793759669389,0.511774242360058,-0.00890614888251284,0.992894015251067,0.9982321168191
"hsa-let-7g-5p",129545.115953007,-0.664599618737349,0.201892871956566,-3.29184290805634,0.000995331924592331,0.00367221840501767
"hsa-let-7i-3p",12.9344122198393,1.15670477283133,0.566551496062403,2.04165866804794,0.0411854013624392,0.0972728763788822
"hsa-let-7i-5p",262889.551131216,-0.417362953349841,0.271958020396215,-1.53465947700967,0.124867494661656,0.233978838577361
"hsa-miR-1-3p",181439.299068119,-1.17948487019724,0.239269073163141,-4.92953332666204,8.2426274373371e-07,5.20863904018961e-06
"hsa-miR-1-5p",0.956059846732034,3.7473075593824,4.56076090367254,0.821640870575981,0.41128132106865,0.572133734695031
"hsa-miR-100-3p",5.21638558650448,2.46341209062741,0.654823008443861,3.76195102930412,0.000168593062675442,0.000770340609455481
"hsa-miR-100-5p",418957.111914999,-0.174627371316737,0.0729956525020902,-2.39229824422402,0.0167432306372369,0.045366768995082
"hsa-miR-101-2-5p",0.382580631083131,1.29292112654381,4.47789474704139,0.288734148429474,0.772784828456138,NA
"hsa-miR-101-3p",219759.525440671,-1.32146860141352,0.130855596007527,-10.0986785566091,5.59915655464607e-24,1.10863299781992e-22
"hsa-miR-101-5p",8.79764130889293,-0.455452645304321,0.572900578468311,-0.794994214392321,0.426616867635798,0.587959209688316
"hsa-miR-10392-3p",0.0296604175699795,0,6.34271925610443,0,1,NA
"hsa-miR-10392-5p",0.631287164161912,0.882497829554449,3.05107214907131,0.289241875130047,0.772396288926569,NA
"hsa-miR-10393-3p",0.0420080510756771,0.882309377781409,6.34271925610443,0.13910585383899,0.889366502508817,NA
"hsa-miR-10394-3p",1.70823929214682,1.08566630105927,1.12761200203009,0.96280129965334,0.335647248399298,0.49781389650233
"hsa-miR-10394-5p",1.39360486844667,4.70799946215038,1.5774195017413,2.98462105797049,0.00283929825735063,0.00955548535335
"hsa-miR-10395-3p",139.264558394262,0.803575384213863,0.252727323134096,3.17961419544451,0.00147471250086219,0.0052769832862177
"hsa-miR-10395-5p",0.031571216601174,0.882309377781408,6.34271925610443,0.13910585383899,0.889366502508817,NA
"hsa-miR-10396a-3p",0.198782573188647,1.79081395215189,6.27526330459372,0.285376702972917,0.775355554102413,NA
"hsa-miR-10396a-5p",0.180245009837891,-1.11344819490427,6.30829357291685,-0.17650544985487,0.859896867533942,NA
"hsa-miR-10396b-3p",4.74821267063628,2.39665336750656,1.0218391114701,2.34543123335584,0.0190050840545896,0.0502851667190478
"hsa-miR-10397-3p",0.0970307403942435,-1.04103249126646,6.34271925610443,-0.164130312131432,0.869628559752784,NA
"hsa-miR-10397-5p",0.0331517171878959,0,6.34271925610443,0,1,NA
"hsa-miR-10399-3p",0.79117463346594,-1.10471021022213,4.33510388214692,-0.254829005314408,0.798855171653017,NA
"hsa-miR-10399-5p",0.526464276660508,0.0897120728093806,3.20789931502888,0.0279659877069966,0.977689278408312,NA
"hsa-miR-103a-1-5p",0.317173727374726,0.88243490545158,6.34271925595769,0.13912564467089,0.889350863773863,NA
"hsa-miR-103a-2-5p",17.4194676524108,1.56944415816774,0.456380096534419,3.43889702922086,0.000584089355790199,0.00227507591697953
"hsa-miR-103a-3p",330213.183314109,-1.37577211736592,0.108285945699099,-12.7049924021429,5.54748182358672e-37,1.78119146119487e-35
"hsa-miR-103b",318474.172958136,-1.34539212069422,0.106480931774964,-12.635052100573,1.35304500476203e-36,4.23004596225603e-35
"hsa-miR-10401-3p",2.03185077542761,2.1260498423457,1.31786069575413,1.61325840371095,0.106688379560024,0.205968221279919
"hsa-miR-10401-5p",0.159473215829522,-2.6951312467544,6.28189237192635,-0.429031745083518,0.667900122689479,NA
"hsa-miR-105-3p",88.1063029045025,-1.48170234766882,0.236400262341475,-6.26776947281274,3.66256452139687e-10,3.17600485505072e-09
"hsa-miR-105-5p",575.681240450893,-2.37810159559484,0.114249514890529,-20.8149819968468,3.16664256494986e-96,3.13497613930036e-94
"hsa-miR-10522-5p",0.604369820269917,0.125810572553043,4.28708072438822,0.0293464435687751,0.976588286225194,NA
